"","metrics","coeff","formatMpfr.p.val.","formatMpfr.p.adj."
"WMTI.WMTI.axEAD_Fornix_StriaterminalisR","WMTI.WMTI.axEAD_Fornix_StriaterminalisR",0.146586278719701,"3.3458654041559040600243585379195156535131597094179453978051891e-187","2.8105269394909594104204611718530e-184"
"WMTI.WMTI.axEAD_SuperiorlongitudinalfasciculusR","WMTI.WMTI.axEAD_SuperiorlongitudinalfasciculusR",0.0484717595967097,"2.3140065469130322051292085380924179484660071788814340517554206e-22","1.9437654994069470523085351719970e-19"
"WMTI.WMTI.axEAD_SuperiorfrontooccipitalfasciculusR","WMTI.WMTI.axEAD_SuperiorfrontooccipitalfasciculusR",-0.0625088316003265,"1.0417410172871880646289411809564887177206790302924183590461763e-34","8.7506245452123797428831059200336e-32"
"WMTI.WMTI.axEAD_UncinatefasciculusR","WMTI.WMTI.axEAD_UncinatefasciculusR",0.0415879759891533,"2.1398902345278033271983377136131457288181521363185294670938037e-16","1.7975077970033547948466036794354e-13"
"WMTI.WMTI.axEAD_TapetumR","WMTI.WMTI.axEAD_TapetumR",0.0855805223332819,"1.0432813075385759037923660729621219660701919229225785281904741e-63","8.7635629833240375918558750128848e-61"
"WMTI.WMTI.axEAD_CINGR","WMTI.WMTI.axEAD_CINGR",0.0342941762944746,"1.4839634389015099053818933206739856105818703947793249975068333e-11","1.2465292886772683205207903893661e-8"
"WMTI.WMTI.awf_ATRR","WMTI.WMTI.awf_ATRR",0.071175814313577,"7.6216113075952791453475645167547312038824823189813835962029535e-45","6.4021534983800344820919541940764e-42"
"WMTI.WMTI.awf_CSTR","WMTI.WMTI.awf_CSTR",-0.0772547065271697,"6.2678523967950025175994605724975181822128752143591618832797313e-53","5.2649960133078021147835468809009e-50"
"WMTI.WMTI.awf_CGR","WMTI.WMTI.awf_CGR",-0.0709853652448646,"1.1286888727933205926543684002253917439614471161928874198348747e-45","9.4809865314638929782966945618903e-43"
"WMTI.WMTI.awf_IFOFR","WMTI.WMTI.awf_IFOFR",0.0616951611405005,"3.9237076723315341779758985123103974303265302369159746822654017e-34","3.2959144447584887094997547503415e-31"
"WMTI.WMTI.awf_ILFR","WMTI.WMTI.awf_ILFR",-0.00251430353756519,"0.62087412596762958927279559741595399604896636306845859951001706","521.53426581280885498914830182920"
"WMTI.WMTI.awf_SLFR","WMTI.WMTI.awf_SLFR",0.0554567750402276,"9.1322002674222969272307752038874025988224164016816388790288437e-28","7.6710482246347294188738511712653e-25"
"WMTI.WMTI.awf_UFR","WMTI.WMTI.awf_UFR",-0.0518088259949286,"1.6292496093331462490489394924701024501502151213731440487267532e-24","1.3685696718398428492011091736755e-21"
"WMTI.WMTI.awf_SLTFR","WMTI.WMTI.awf_SLTFR",-0.00503131613067849,"0.32061873766681626868869830283611141396521224587423361624167839","269.31973964012566569850657438241"
"WMTI.WMTI.awf_CorticospinaltractR","WMTI.WMTI.awf_CorticospinaltractR",-0.0153153404092397,"0.0026493998357100022388364674064466626976591621495666316578254881","2.2254958619964018806226326214160"
"WMTI.WMTI.awf_MediallemniscusR","WMTI.WMTI.awf_MediallemniscusR",0.00226634692394229,"0.65647722805427410582733082688533796604639177858410049492845204","551.44087156559024889495789458372"
"WMTI.WMTI.awf_InferiorcerebellarpeduncleR","WMTI.WMTI.awf_InferiorcerebellarpeduncleR",0.0519394193680713,"1.1149981632701056781228616533093901899824441286666753567414164e-24","9.3659845714688876962320378878024e-22"
"WMTI.WMTI.awf_SuperiorcerebellarpeduncleR","WMTI.WMTI.awf_SuperiorcerebellarpeduncleR",0.0109723565076032,"0.031372333208940345266790442167329240393652597600218569090623551","26.352759895509890024103971420569"
"WMTI.WMTI.awf_CerebralpeduncleR","WMTI.WMTI.awf_CerebralpeduncleR",-0.0690967622622928,"1.1287236852481424495724142675378481661484529555456071783967243e-45","9.4812789560843965764082798473225e-43"
"WMTI.WMTI.awf_AnteriorlimbofinternalcapsuleR","WMTI.WMTI.awf_AnteriorlimbofinternalcapsuleR",-0.00455738344532285,"0.36526359968909394102004970426039839596232439092857564755342735","306.82142373883891045684175157873"
"WMTI.WMTI.awf_.PosteriorlimbofinternalcapsuleR","WMTI.WMTI.awf_.PosteriorlimbofinternalcapsuleR",0.00994827965004908,"0.049187222585231736778429443625451605327073960742671019883075326","41.317266971594658893880732645367"
"WMTI.WMTI.awf_RetrolenticularpartofinternalcapsuleR","WMTI.WMTI.awf_RetrolenticularpartofinternalcapsuleR",0.0102936764219074,"0.043117628082034077874454091417811031393378374657399237916997805","36.218807588908625414541436790938"
"WMTI.WMTI.awf_AnteriorcoronaradiataR","WMTI.WMTI.awf_AnteriorcoronaradiataR",0.0171982982962274,"0.00072258643734849922170397991804682005701101145471719485151070663","0.60697260737273934623134313115934"
"WMTI.WMTI.awf_SuperiorcoronaradiataR","WMTI.WMTI.awf_SuperiorcoronaradiataR",-0.0401822572776581,"5.3367961939205658716988614797352042655911851581888429942607087e-16","4.4829088028932753322270436429776e-13"
"WMTI.WMTI.awf_PosteriorcoronaradiataR","WMTI.WMTI.awf_PosteriorcoronaradiataR",0.0906976104159352,"2.4079112838398672457409473664805724312997906913759463071615746e-71","2.0226454784254884864223957878430e-68"
"WMTI.WMTI.awf_PosteriorthalamicradiationR","WMTI.WMTI.awf_PosteriorthalamicradiationR",0.0835494446412947,"8.8975906442393947992041048891184768609339854509083504265065350e-61","7.4739761411610916313314481068567e-58"
"WMTI.WMTI.awf_SagittalstratumR","WMTI.WMTI.awf_SagittalstratumR",0.00416794949216576,"0.41223654196289085991630742785787800289474677353245015711923277","346.27869524882832232969823940056"
"WMTI.WMTI.awf_ExternalcapsuleR","WMTI.WMTI.awf_ExternalcapsuleR",0.0333689140307801,"4.4460606100296722004217047892179879121376369651140928809883488e-11","3.7346909124249246483542320229416e-8"
"WMTI.WMTI.awf_CingulumcingulategyrusR","WMTI.WMTI.awf_CingulumcingulategyrusR",-0.0424282091392187,"5.1261755433834530247386692596528401304121820558956464641321547e-17","4.3059874564421005407804821781096e-14"
"WMTI.WMTI.awf_CingulumhippocampusR","WMTI.WMTI.awf_CingulumhippocampusR",0.0268368205107932,"1.3721838477259846987423999755381015874097838515989815280452901e-7","0.00011526344320898271469436159794523"
"WMTI.WMTI.awf_Fornix_StriaterminalisR","WMTI.WMTI.awf_Fornix_StriaterminalisR",0.0202655537510151,"5.9331194103255108000553139666810528403149617348577088325941271e-5","0.049838203046734290720464637320136"
"WMTI.WMTI.awf_SuperiorlongitudinalfasciculusR","WMTI.WMTI.awf_SuperiorlongitudinalfasciculusR",0.0109719206371023,"0.030807238867726937176249999747456679770347817323603870435401333","25.878080648890627228049999787861"
"WMTI.WMTI.awf_SuperiorfrontooccipitalfasciculusR","WMTI.WMTI.awf_SuperiorfrontooccipitalfasciculusR",0.0564408764991521,"1.1155026862867868150382947289658517807421088451202058411366134e-28","9.3702225648090092463216757233140e-26"
"WMTI.WMTI.awf_UncinatefasciculusR","WMTI.WMTI.awf_UncinatefasciculusR",0.0342528646231475,"1.7534054152720729151878060350970108014315609282611128983248720e-11","1.4728605488285412487577570694820e-8"
"WMTI.WMTI.awf_TapetumR","WMTI.WMTI.awf_TapetumR",0.136215678745982,"4.2717477191788905376876745980582056350374653778874379407049436e-161","3.5882680841102680516576466623698e-158"
"WMTI.WMTI.awf_CINGR","WMTI.WMTI.awf_CINGR",-0.0188736665653658,"0.00019405900256626022278381099070173200123915840851417274344697302","0.16300956215565858713840123218949"
"WMTI.WMTI.radEAD_ATRR","WMTI.WMTI.radEAD_ATRR",0.0364434015721175,"8.2063828635381036619488035675857628865567413996400638826108096e-13","6.8933616053720070760369949967739e-10"
"WMTI.WMTI.radEAD_CSTR","WMTI.WMTI.radEAD_CSTR",0.0426660027863709,"4.4877011695589752698848197213768723349023240634129529147239019e-17","3.7696689824295392267032485659550e-14"
"WMTI.WMTI.radEAD_CGR","WMTI.WMTI.radEAD_CGR",0.0628185108906435,"3.0452301052475068988484615279931913558923062301020565188900655e-35","2.5579932884079057950327076835150e-32"
"WMTI.WMTI.radEAD_IFOFR","WMTI.WMTI.radEAD_IFOFR",0.020564338932704,"3.5736055783017813466294245400001992058059505573908369231329203e-5","0.030018286857734963311687166136007"
"WMTI.WMTI.radEAD_ILFR","WMTI.WMTI.radEAD_ILFR",-0.0528731984132231,"4.4947067853007000841979088129749787736104146200409702496612150e-26","3.7755536996525880707262434028982e-23"
"WMTI.WMTI.radEAD_SLFR","WMTI.WMTI.radEAD_SLFR",0.0612631519361819,"4.8430905410769871913703056898500279018073963483602611054706622e-36","4.0681960545046692407510567794760e-33"
"WMTI.WMTI.radEAD_UFR","WMTI.WMTI.radEAD_UFR",0.0377573407763026,"9.7378761313205964142879296438742286520174058962928902756993615e-14","8.1798159503093009880018609008514e-11"
"WMTI.WMTI.radEAD_SLTFR","WMTI.WMTI.radEAD_SLTFR",-0.0630673225337477,"3.3443231009183776975144116084694459800924610123562102640338749e-36","2.8092314047714372659121057511147e-33"
"WMTI.WMTI.radEAD_CorticospinaltractR","WMTI.WMTI.radEAD_CorticospinaltractR",0.0117820153987008,"0.020815506921213568548483485479149222945132702081474266767516789","17.485025813819397580726127802475"
"WMTI.WMTI.radEAD_MediallemniscusR","WMTI.WMTI.radEAD_MediallemniscusR",-0.000769024676014221,"0.87996301846392544842101605828819247331185607295284364136191605","739.16893550969737667365348896170"
"WMTI.WMTI.radEAD_InferiorcerebellarpeduncleR","WMTI.WMTI.radEAD_InferiorcerebellarpeduncleR",0.0962869252957928,"2.2418562739718865274453569794673910725764484976559962950842905e-81","1.8831592701363846830540998627533e-78"
"WMTI.WMTI.radEAD_SuperiorcerebellarpeduncleR","WMTI.WMTI.radEAD_SuperiorcerebellarpeduncleR",0.0164392029461027,"0.0012256552357965977463108536070823615889045267372972400206518042","1.0295503980691421069011170299489"
"WMTI.WMTI.radEAD_CerebralpeduncleR","WMTI.WMTI.radEAD_CerebralpeduncleR",0.0247027128126586,"1.0858630223984650900308840676259049718263998764675355901103086e-6","0.00091212493881471067562594261680587"
"WMTI.WMTI.radEAD_AnteriorlimbofinternalcapsuleR","WMTI.WMTI.radEAD_AnteriorlimbofinternalcapsuleR",0.0688964095695722,"1.9766683117783944618753153339273637268705776957247345701337267e-42","1.6604013818938513479752648804996e-39"
"WMTI.WMTI.radEAD_.PosteriorlimbofinternalcapsuleR","WMTI.WMTI.radEAD_.PosteriorlimbofinternalcapsuleR",0.0557080579093074,"6.5034306972436624003353774762687581690360647777640592534958186e-29","5.4628817856846764162817170800674e-26"
"WMTI.WMTI.radEAD_RetrolenticularpartofinternalcapsuleR","WMTI.WMTI.radEAD_RetrolenticularpartofinternalcapsuleR",0.0435506691621394,"3.9769257651069792606841294202603551480357124780299926816150980e-18","3.3406176426898625789746687130186e-15"
"WMTI.WMTI.radEAD_AnteriorcoronaradiataR","WMTI.WMTI.radEAD_AnteriorcoronaradiataR",0.0273953082822644,"5.8856232477922553496333246087885263370431287136337775941946988e-8","4.9439235281454944936919926713820e-5"
"WMTI.WMTI.radEAD_SuperiorcoronaradiataR","WMTI.WMTI.radEAD_SuperiorcoronaradiataR",0.0253482465189611,"5.4516912824875414925200016050748483274868338445540572598017005e-7","0.00045794206772895348537168013482612"
"WMTI.WMTI.radEAD_PosteriorcoronaradiataR","WMTI.WMTI.radEAD_PosteriorcoronaradiataR",0.095138286368875,"1.0481943469602991358215508045632761772553424252792903520200722e-78","8.8048325144665127409010267583283e-76"
"WMTI.WMTI.radEAD_PosteriorthalamicradiationR","WMTI.WMTI.radEAD_PosteriorthalamicradiationR",0.0195621503098689,"0.00010321042385990643313678627996425260327696789277531444463182879","0.086696756042321403834900475169960"
"WMTI.WMTI.radEAD_SagittalstratumR","WMTI.WMTI.radEAD_SagittalstratumR",0.0208698819892585,"3.2591413840767820598401057651940917002151596303470017787545911e-5","0.027376787626244969302656888427620"
"WMTI.WMTI.radEAD_ExternalcapsuleR","WMTI.WMTI.radEAD_ExternalcapsuleR",0.0455957180459966,"2.8104338021869891795981105822051809348847739398663290561034381e-19","2.3607643938370709108624128890533e-16"
"WMTI.WMTI.radEAD_CingulumcingulategyrusR","WMTI.WMTI.radEAD_CingulumcingulategyrusR",0.0127533259937642,"0.012039652453736606033524980664013287668086716380831248710765218","10.113308061138749068160983757766"
"WMTI.WMTI.radEAD_CingulumhippocampusR","WMTI.WMTI.radEAD_CingulumhippocampusR",0.0557404136105671,"5.9046308979207038153179179757359249557427063056858423057128852e-28","4.9598899542533912048670510996208e-25"
"WMTI.WMTI.radEAD_Fornix_StriaterminalisR","WMTI.WMTI.radEAD_Fornix_StriaterminalisR",0.115287853218507,"1.3443666498669330436990056042184968270163996471988409327067650e-117","1.1292679858882237567071647075437e-114"
"WMTI.WMTI.radEAD_SuperiorlongitudinalfasciculusR","WMTI.WMTI.radEAD_SuperiorlongitudinalfasciculusR",0.06276960701673,"3.4055932447641607178915522601291449097069574731524622782301319e-37","2.8606983256018950030289038985085e-34"
"WMTI.WMTI.radEAD_SuperiorfrontooccipitalfasciculusR","WMTI.WMTI.radEAD_SuperiorfrontooccipitalfasciculusR",0.143264712886574,"7.3813310936903289844347985411654836766716505933709846297535415e-179","6.2003181186998763469252307745796e-176"
"WMTI.WMTI.radEAD_UncinatefasciculusR","WMTI.WMTI.radEAD_UncinatefasciculusR",0.0270999271958931,"9.7309956323097360491733500466412995444685018001918101380488025e-8","8.1740363311401782813056140391772e-5"
"WMTI.WMTI.radEAD_TapetumR","WMTI.WMTI.radEAD_TapetumR",0.0829835332603902,"1.6921726222689213526864394021388824423381649208280681335352915e-60","1.4214250027058939362566090977975e-57"
"WMTI.WMTI.radEAD_CINGR","WMTI.WMTI.radEAD_CINGR",0.0628674059691274,"3.4946210374849575132229686122605628980082428040257520251821813e-35","2.9354816714873643111072936342981e-32"
